set_id,workout_id,date,week,title,start_datetime,end_datetime,exercise_title,exercise_category,set_index,set_type,is_warmup,is_working_set,weight_kg,reps,volume_kg,bodyweight_kg,is_weighted_pullup,external_load_kg,total_load_kg,e1rm_kg,total_e1rm_kg,external_e1rm_kg,distance_km,duration_seconds,rpe,exercise_notes
4382a400b408_lateral_box_jump_1,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Lateral Box Jump,other,1,normal,False,True,,8.0,0.0,85.1,False,,,,,,,,,
4382a400b408_lateral_box_jump_2,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Lateral Box Jump,other,2,normal,False,True,,8.0,0.0,85.1,False,,,,,,,,,
4382a400b408_seated_incline_curl_dumbbell_0,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Seated Incline Curl (Dumbbell),other,0,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,Panca quinto buco
4382a400b408_seated_incline_curl_dumbbell_1,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Seated Incline Curl (Dumbbell),other,1,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,Panca quinto buco
4382a400b408_seated_incline_curl_dumbbell_2,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,Panca quinto buco
4382a400b408_skullcrusher_dumbbell_0,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Skullcrusher (Dumbbell),other,0,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
4382a400b408_skullcrusher_dumbbell_1,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Skullcrusher (Dumbbell),other,1,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
4382a400b408_skullcrusher_dumbbell_2,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Skullcrusher (Dumbbell),other,2,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
4382a400b408_skullcrusher_dumbbell_3,4382a400b408,2023-06-11,2023-06-05/2023-06-11,Allenamento a notte fonda 🌙,2023-06-11 18:59:00,2023-06-11 19:59:00,Skullcrusher (Dumbbell),other,3,normal,False,True,11.0,9.0,99.0,85.1,False,11.0,11.0,14.3,14.3,14.3,,,,
13f56f1a9731_butterfly_pec_deck_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Butterfly (Pec Deck),other,0,normal,False,True,40.0,13.0,520.0,85.1,False,40.0,40.0,,,,,,,
13f56f1a9731_butterfly_pec_deck_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Butterfly (Pec Deck),other,1,normal,False,True,45.0,8.0,360.0,85.1,False,45.0,45.0,57.0,57.0,57.0,,,,
13f56f1a9731_chest_dip_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Chest Dip,other,0,normal,False,True,,4.0,0.0,85.1,False,,,,,,,,,
13f56f1a9731_chest_dip_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Chest Dip,other,1,normal,False,True,,2.0,0.0,85.1,False,,,,,,,,,
13f56f1a9731_chin_up_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Chin Up,weighted_pullup,0,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
13f56f1a9731_chin_up_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Chin Up,weighted_pullup,1,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
13f56f1a9731_lat_pulldown_cable_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Lat Pulldown (Cable),other,0,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
13f56f1a9731_lat_pulldown_cable_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Lat Pulldown (Cable),other,1,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
13f56f1a9731_lat_pulldown_cable_2,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Lat Pulldown (Cable),other,2,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
13f56f1a9731_pull_up_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Pull Up,weighted_pullup,0,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
13f56f1a9731_pull_up_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Pull Up,weighted_pullup,1,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
13f56f1a9731_seated_cable_row_bar_grip_0,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Seated Cable Row - Bar Grip,other,0,normal,False,True,45.0,10.0,450.0,85.1,False,45.0,45.0,60.0,60.0,60.0,,,,
13f56f1a9731_seated_cable_row_bar_grip_1,13f56f1a9731,2023-06-20,2023-06-19/2023-06-25,Allenamento pomeridiano 💪,2023-06-20 12:35:00,2023-06-20 13:17:00,Seated Cable Row - Bar Grip,other,1,normal,False,True,50.0,9.0,450.0,85.1,False,50.0,50.0,65.0,65.0,65.0,,,,
523c22683e87_bicep_curl_cable_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Bicep Curl (Cable),other,0,normal,False,True,30.0,15.0,450.0,85.1,False,30.0,30.0,,,,,,,
523c22683e87_bicep_curl_cable_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Bicep Curl (Cable),other,1,normal,False,True,35.0,13.0,455.0,85.1,False,35.0,35.0,,,,,,,
523c22683e87_butterfly_pec_deck_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Butterfly (Pec Deck),other,0,normal,False,True,40.0,18.0,720.0,85.1,False,40.0,40.0,,,,,,,
523c22683e87_butterfly_pec_deck_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Butterfly (Pec Deck),other,1,normal,False,True,45.0,7.0,315.0,85.1,False,45.0,45.0,55.5,55.5,55.5,,,,
523c22683e87_incline_bench_press_dumbbell_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Incline Bench Press (Dumbbell),bench_press,0,normal,False,True,18.0,14.0,252.0,85.1,False,18.0,18.0,,,,,,,
523c22683e87_incline_bench_press_dumbbell_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Incline Bench Press (Dumbbell),bench_press,1,normal,False,True,20.0,9.0,180.0,85.1,False,20.0,20.0,26.0,26.0,26.0,,,,
523c22683e87_lat_pulldown_cable_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Lat Pulldown (Cable),other,0,normal,False,True,50.0,12.0,600.0,85.1,False,50.0,50.0,70.0,70.0,70.0,,,,"Prima serie presa prona, seconda supina"
523c22683e87_lat_pulldown_cable_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Lat Pulldown (Cable),other,1,normal,False,True,55.0,8.0,440.0,85.1,False,55.0,55.0,69.66666666666666,69.66666666666666,69.66666666666666,,,,"Prima serie presa prona, seconda supina"
523c22683e87_lateral_raise_dumbbell_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Lateral Raise (Dumbbell),other,0,normal,False,True,8.0,15.0,120.0,85.1,False,8.0,8.0,,,,,,,
523c22683e87_lateral_raise_dumbbell_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Lateral Raise (Dumbbell),other,1,normal,False,True,8.0,12.0,96.0,85.1,False,8.0,8.0,11.2,11.2,11.2,,,,
523c22683e87_pull_up_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Pull Up,weighted_pullup,0,normal,False,True,,5.0,0.0,85.1,True,,,,,,,,,
523c22683e87_pull_up_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Pull Up,weighted_pullup,1,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,
523c22683e87_pull_up_2,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Pull Up,weighted_pullup,2,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
523c22683e87_pull_up_3,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Pull Up,weighted_pullup,3,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,
523c22683e87_shoulder_press_dumbbell_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Shoulder Press (Dumbbell),other,0,normal,False,True,14.0,10.0,140.0,85.1,False,14.0,14.0,18.666666666666664,18.666666666666664,18.666666666666664,,,,
523c22683e87_shoulder_press_dumbbell_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Shoulder Press (Dumbbell),other,1,normal,False,True,14.0,8.0,112.0,85.1,False,14.0,14.0,17.733333333333334,17.733333333333334,17.733333333333334,,,,
523c22683e87_triceps_pushdown_0,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Triceps Pushdown,other,0,normal,False,True,35.0,15.0,525.0,85.1,False,35.0,35.0,,,,,,,
523c22683e87_triceps_pushdown_1,523c22683e87,2023-07-14,2023-07-10/2023-07-16,Allenamento pomeridiano 💪,2023-07-14 12:54:00,2023-07-14 14:00:00,Triceps Pushdown,other,1,normal,False,True,45.0,10.0,450.0,85.1,False,45.0,45.0,60.0,60.0,60.0,,,,
2fe006f8d97f_bench_press_dumbbell_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Bench Press (Dumbbell),bench_press,0,normal,False,True,20.0,15.0,300.0,85.1,False,20.0,20.0,,,,,,,
2fe006f8d97f_bench_press_dumbbell_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Bench Press (Dumbbell),bench_press,1,normal,False,True,22.0,10.0,220.0,85.1,False,22.0,22.0,29.333333333333332,29.333333333333332,29.333333333333332,,,,
2fe006f8d97f_butterfly_pec_deck_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Butterfly (Pec Deck),other,0,normal,False,True,45.0,10.0,450.0,85.1,False,45.0,45.0,60.0,60.0,60.0,,,,
2fe006f8d97f_butterfly_pec_deck_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Butterfly (Pec Deck),other,1,normal,False,True,45.0,8.0,360.0,85.1,False,45.0,45.0,57.0,57.0,57.0,,,,
2fe006f8d97f_chin_up_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Chin Up,weighted_pullup,0,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
2fe006f8d97f_chin_up_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Chin Up,weighted_pullup,1,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,
2fe006f8d97f_front_raise_dumbbell_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Front Raise (Dumbbell),other,0,normal,False,True,6.0,12.0,72.0,85.1,False,6.0,6.0,8.399999999999999,8.399999999999999,8.399999999999999,,,,
2fe006f8d97f_front_raise_dumbbell_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Front Raise (Dumbbell),other,1,normal,False,True,8.0,10.0,80.0,85.1,False,8.0,8.0,10.666666666666666,10.666666666666666,10.666666666666666,,,,
2fe006f8d97f_leg_raise_parallel_bars_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Leg Raise Parallel Bars,other,0,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
2fe006f8d97f_leg_raise_parallel_bars_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Leg Raise Parallel Bars,other,1,normal,False,True,,6.0,0.0,85.1,False,,,,,,,,,
2fe006f8d97f_pull_up_0,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Pull Up,weighted_pullup,0,normal,False,True,,5.0,0.0,85.1,True,,,,,,,,,
2fe006f8d97f_pull_up_1,2fe006f8d97f,2023-07-18,2023-07-17/2023-07-23,Allenamento pomeridiano 💪,2023-07-18 12:05:00,2023-07-18 13:14:00,Pull Up,weighted_pullup,1,normal,False,True,,4.0,0.0,85.1,True,,,,,,,,,
